Date,RY.TO,TD.TO,BNS.TO,SU.TO,CNQ.TO,ENB.TO,SHOP.TO,NVDA,AAPL,MCD,SBUX,WMT,SPY,XIU.TO
2025-05-23,170.90296936035156,89.6255111694336,68.26654052734375,47.17146682739258,40.599884033203125,60.681922912597656,139.50999450683594,131.25906372070312,194.67758178710938,307.45733642578125,82.71197509765625,95.72352600097656,572.5465698242188,38.3282470703125
2025-05-26,171.20384216308594,90.11746978759766,68.31415557861328,47.39265060424805,40.78091812133789,60.89295959472656,143.33999633789062,,,,,,,38.61281204223633
2025-05-27,172.6403350830078,90.98565673828125,69.42827606201172,47.479209899902344,41.019126892089844,61.04644012451172,147.50999450683594,135.4680633544922,199.60260009765625,307.8287353515625,85.26976776123047,96.9555892944336,584.4501342773438,38.91700744628906
2025-05-28,173.348876953125,90.90848541259766,68.74266815185547,47.00797653198242,40.5427131652832,60.49966812133789,148.27999877929688,134.7782440185547,199.81195068359375,305.7664489746094,84.27996063232422,96.61776733398438,581.06884765625,38.9366340637207
2025-05-29,167.33114624023438,91.56444549560547,70.02819061279297,47.488826751708984,40.48554611206055,60.739479064941406,148.61000061035156,139.15721130371094,199.3433837890625,304.8085632324219,82.36896514892578,96.4786605834961,583.3626098632812,38.83850860595703
2025-05-30,168.82589721679688,91.41975402832031,69.92345428466797,46.921424865722656,39.704227447509766,61.26706314086914,146.63999938964844,135.09817504882812,200.24066162109375,306.75360107421875,82.27095794677734,98.08830261230469,582.7100830078125,38.7894401550293
2025-06-02,170.010009765625,91.60303497314453,69.79013061523438,48.28703689575195,40.2282829284668,61.9481315612793,145.92999267578125,137.34764099121094,201.08807373046875,307.3433532714844,83.48616790771484,99.13157653808594,585.9924926757812,39.13288497924805
2025-06-03,169.78677368164062,92.62556457519531,69.66635131835938,48.71018981933594,41.10487747192383,61.97690963745117,144.13999938964844,141.1867218017578,202.6533203125,307.0583190917969,84.86795806884766,99.34024047851562,589.3341064453125,39.09363555908203
2025-06-04,169.1267547607422,91.85384368896484,69.63776397705078,48.350311279296875,40.31403732299805,61.286251068115234,141.7100067138672,141.88656616210938,202.20468139648438,306.2522888183594,86.34776306152344,98.71427154541016,589.1759643554688,38.92681884765625
2025-06-05,168.37939453125,92.22041320800781,69.77108001708984,48.69073486328125,40.36167526245117,61.41094970703125,143.52999877929688,139.95701599121094,200.02133178710938,303.7065124511719,85.25016021728516,97.33316040039062,586.3285522460938,38.92681884765625
2025-06-06,169.43736267089844,92.94389343261719,70.30435180664062,48.98252868652344,41.209693908691406,61.10399627685547,152.5800018310547,141.6865997314453,203.30133056640625,302.1141357421875,87.84716796875,96.84630584716797,592.3494873046875,39.07400894165039
2025-06-09,169.5247039794922,92.52910614013672,70.45670318603516,49.235416412353516,41.23827362060547,60.14474868774414,147.5500030517578,142.59640502929688,200.83883666992188,299.57818603515625,88.8565673828125,96.82642364501953,592.8834228515625,38.946441650390625
2025-06-10,170.31089782714844,93.33940887451172,70.44718933105469,50.04271697998047,41.9528923034668,60.173526763916016,150.7899932861328,143.92608642578125,202.05511474609375,295.30242919921875,89.60136413574219,96.697265625,596.2449340820312,39.05438232421875
2025-06-11,169.58294677734375,92.58699035644531,70.05677032470703,51.637855529785156,42.619873046875,60.13515090942383,156.0,142.80625915527344,198.17694091796875,296.5704040527344,93.4821548461914,95.1869888305664,594.54443359375,39.211387634277344
2025-06-12,170.11679077148438,92.90531921386719,70.37100219726562,51.71566390991211,42.94383239746094,61.094398498535156,148.55999755859375,144.9759063720703,198.5956573486328,297.98583984375,92.43356323242188,94.22319030761719,596.9072875976562,39.28989028930664
2025-06-13,168.44735717773438,92.82814025878906,70.25672912597656,54.14728546142578,44.312801361083984,60.78744125366211,143.17999267578125,141.94639587402344,195.85398864746094,296.75714111328125,91.39476013183594,93.835693359375,590.2338256835938,39.13288497924805
2025-06-16,169.8450164794922,93.05001831054688,70.90425109863281,53.69987106323242,43.67562484741211,59.8665657043457,147.07000732421875,144.66595458984375,197.8180389404297,291.23309326171875,91.61035919189453,93.6866455078125,595.8494262695312,39.25063705444336
2025-06-17,169.5247039794922,93.37799072265625,70.70429229736328,54.45853805541992,44.8244743347168,60.192710876464844,145.3800048828125,144.09603881835938,195.0464630126953,287.3210144042969,89.7581558227539,93.64690399169922,590.7578735351562,39.162322998046875
2025-06-18,170.17498779296875,94.23653411865234,70.79951477050781,53.35944747924805,44.40934371948242,59.13753890991211,145.27000427246094,145.455810546875,195.9835968017578,284.686767578125,90.43435668945312,94.48152923583984,590.6688232421875,39.181949615478516
2025-06-19,169.8838348388672,93.9857177734375,70.94235229492188,53.63178634643555,44.447959899902344,58.97446823120117,143.6999969482422,,,,,,,39.10344696044922
2025-06-20,169.69940185546875,93.94713592529297,70.90425109863281,53.69014358520508,44.40934371948242,59.022430419921875,146.22999572753906,143.8260955810547,200.39019775390625,282.55377197265625,91.25756072998047,95.50494384765625,589.2816162109375,39.083824157714844
2025-06-23,169.53440856933594,94.3136978149414,70.81856536865234,52.056095123291016,42.5943489074707,59.166316986083984,150.99000549316406,144.1460418701172,200.888671875,284.57861328125,90.49315643310547,97.24373626708984,595.1022338867188,39.270263671875
2025-06-24,170.9514923095703,95.0950698852539,71.0470962524414,51.12235641479492,41.76408767700195,59.31979751586914,157.02999877929688,147.8754119873047,199.6923065185547,286.495361328125,89.66995239257812,97.37290954589844,601.6764526367188,39.48614501953125
2025-06-25,170.5535430908203,95.34587097167969,70.93283081054688,50.66521072387695,41.55169677734375,58.552398681640625,156.1699981689453,154.28436279296875,200.94850158691406,280.6763916015625,89.27796173095703,96.63764953613281,602.0136108398438,39.211387634277344
2025-06-26,172.38796997070312,95.94395446777344,71.55178833007812,50.34423828125,42.05371856689453,59.03202438354492,154.2100067138672,154.99423217773438,200.39019775390625,280.7550354003906,90.00315856933594,95.40557861328125,606.7236938476562,39.4763298034668
2025-06-27,172.47532653808594,95.93431091308594,71.57083892822266,50.05244064331055,41.61927795410156,58.897727966308594,155.72999572753906,157.72377014160156,200.46995544433594,286.573974609375,90.26776123046875,96.64757537841797,609.7380981445312,39.42726135253906
2025-06-30,174.19329833984375,96.61921691894531,71.70415496826172,49.614749908447266,41.31999588012695,59.233463287353516,157.05999755859375,157.96376037597656,204.54754638671875,287.18341064453125,89.79735565185547,97.15431213378906,612.6533813476562,39.6529541015625
2025-07-01,,,,,,,,153.2745361328125,207.18951416015625,292.41259765625,93.02155303955078,97.61137390136719,612.455078125,
2025-07-02,172.87327575683594,97.5259780883789,72.45791625976562,50.57767105102539,42.53642654418945,58.370140075683594,155.9600067138672,157.22386169433594,211.79550170898438,289.6014404296875,92.29635620117188,96.98540496826172,615.2315063476562,39.68238830566406
2025-07-03,174.25152587890625,97.9986572265625,72.43858337402344,50.74302291870117,42.27576446533203,58.427696228027344,159.2899932861328,159.3135223388672,212.90213012695312,289.0608215332031,92.5511703491211,97.73060607910156,620.0803833007812,39.957149505615234
2025-07-04,174.27093505859375,98.09513092041016,72.3999252319336,50.353965759277344,42.25645446777344,58.408512115478516,158.25999450683594,,,,,,,39.957149505615234
2025-07-07,174.8241729736328,97.68997192382812,72.48690032958984,50.26642608642578,41.889591217041016,57.86174011230469,159.3300018310547,158.21371459960938,209.3130340576172,288.52020263671875,91.76715850830078,98.71427154541016,615.4595947265625,39.89827346801758
2025-07-08,175.08624267578125,97.81537628173828,72.58354187011719,51.66703796386719,42.44953918457031,58.082366943359375,153.99000549316406,159.97340393066406,209.3728485107422,286.69195556640625,93.04116821289062,96.46873474121094,615.1224365234375,39.73146057128906
2025-07-09,175.9597625732422,97.85396575927734,72.4965591430664,52.24089813232422,42.266109466552734,57.50682067871094,156.49000549316406,162.85293579101562,210.49942016601562,288.0189208984375,93.34496307373047,96.19052124023438,618.8110961914062,39.81977462768555
2025-07-10,176.96920776367188,98.42906188964844,72.76714324951172,52.36734390258789,41.95717239379883,58.322181701660156,157.42999267578125,164.07273864746094,211.7655792236328,293.2972717285156,93.24696350097656,94.25299835205078,620.5563354492188,40.01602554321289
2025-07-11,175.06683349609375,98.1463851928711,72.15834045410156,53.369171142578125,42.3916130065918,58.485252380371094,153.4199981689453,164.89259338378906,210.51937866210938,294.7912902832031,93.04116821289062,93.79595184326172,618.3748168945312,39.88846206665039
2025-07-14,175.31918334960938,98.91642761230469,72.27429962158203,53.07737731933594,42.06337356567383,59.39653396606445,159.9499969482422,164.04273986816406,207.98707580566406,296.7276916503906,91.55155944824219,95.16710662841797,619.5547485351562,40.163211822509766
2025-07-15,174.07681274414062,98.32183074951172,72.32261657714844,52.62023162841797,41.48411560058594,59.56919860839844,157.86000061035156,170.671630859375,208.4755859375,294.5062255859375,90.63036346435547,94.77960968017578,616.9072875976562,39.9080810546875
2025-07-16,175.31918334960938,98.73123168945312,72.81546020507812,52.09500503540039,40.866249084472656,59.38694381713867,164.1199951171875,171.34152221679688,209.52239990234375,293.79852294921875,90.6597671508789,94.54114532470703,618.9697265625,40.123966217041016
2025-07-17,177.4059600830078,99.10162353515625,73.11503601074219,52.24089813232422,41.146217346191406,59.07039260864258,174.2100067138672,172.97125244140625,209.38284301757812,295.2434387207031,91.32615661621094,94.48152923583984,622.757568359375,40.54590606689453
2025-07-18,176.7847900390625,98.45830535888672,73.21167755126953,51.85184097290039,40.837284088134766,59.3581657409668,174.36000061035156,172.38134765625,210.53929138183594,291.9997863769531,91.92395782470703,94.44178771972656,622.301513671875,40.3889045715332
2025-07-21,176.99832153320312,99.24784088134766,73.443603515625,51.53086471557617,40.383544921875,58.52362060546875,175.7899932861328,171.35153198242188,211.83535766601562,290.6924743652344,90.8067626953125,95.05781555175781,623.4815063476562,40.359466552734375
2025-07-22,175.88214111328125,99.58899688720703,74.11038970947266,51.74485397338867,40.97244644165039,58.993656158447266,168.4499969482422,167.00225830078125,213.74952697753906,294.0639343261719,95.00116729736328,95.2366714477539,623.5707397460938,40.43796920776367
2025-07-23,177.0565643310547,99.85218048095703,74.67086791992188,52.48406219482422,41.20414733886719,59.31979751586914,166.05999755859375,170.75161743164062,213.5002899169922,293.0318298339844,94.00155639648438,95.0677490234375,628.8757934570312,40.496849060058594
2025-07-24,176.263671875,99.55001068115234,74.738525390625,52.6785888671875,41.64823913574219,59.502052307128906,166.52000427246094,173.7111358642578,213.11148071289062,289.4540100097656,91.82595825195312,95.98186492919922,629.083984375,40.447784423828125
2025-07-25,177.14463806152344,100.05687713623047,75.01876068115234,52.38679504394531,41.52273178100586,59.15672302246094,170.6199951171875,173.47117614746094,213.2311248779297,293.3758850097656,92.53155517578125,96.84630584716797,631.7413940429688,40.6440315246582
2025-07-28,175.4022674560547,99.21859741210938,74.6902084350586,53.408077239990234,42.352996826171875,58.83058166503906,174.16000366210938,176.7206268310547,213.40060424804688,294.1130676269531,91.79656219482422,96.98540496826172,631.582763671875,40.52627944946289
2025-07-29,174.83453369140625,98.75071716308594,74.506591796875,53.69014358520508,42.85501480102539,59.550018310546875,171.97000122070312,175.4808349609375,210.62904357910156,297.50421142578125,91.10076141357422,97.70079803466797,629.9169311523438,40.66366195678711
2025-07-30,175.28482055664062,99.22834777832031,74.9028091430664,53.437255859375,42.5943489074707,59.71308898925781,170.33999633789062,179.24021911621094,208.415771484375,298.4281311035156,90.9047622680664,96.96552276611328,629.1236572265625,40.45759201049805
2025-07-31,174.0318603515625,98.37057495117188,74.49693298339844,53.155189514160156,42.34334182739258,60.192710876464844,169.3699951171875,177.84043884277344,206.9402618408203,294.9485778808594,87.37677001953125,97.35304260253906,626.763671875,40.33002471923828
2025-08-01,173.72842407226562,97.56153869628906,73.95577239990234,52.38679504394531,41.242767333984375,61.13277053833008,163.6300048828125,173.69113159179688,201.76602172851562,297.720458984375,85.12276458740234,97.85977172851562,616.4907836914062,39.927711486816406
2025-08-04,,,,,,,,179.9700927734375,202.7330780029297,299.0375671386719,87.98435974121094,98.9527359008789,625.8612670898438,
2025-08-05,176.25389099121094,97.99042510986328,74.05240631103516,52.57159423828125,41.802703857421875,61.77546691894531,175.16000366210938,178.23037719726562,202.30438232421875,293.6707458496094,88.39595794677734,98.67452239990234,622.688232421875,40.722537994384766
2025-08-06,177.93753051757812,98.48754119873047,73.85913848876953,52.4354248046875,41.62893295288086,61.98650360107422,212.82000732421875,179.3901824951172,212.60302734375,302.4090270996094,87.21015930175781,102.69860076904297,627.457763671875,41.36035919189453
2025-08-07,178.27032470703125,97.70774841308594,74.12004852294922,52.153358459472656,40.364234924316406,62.12080001831055,207.55999755859375,180.73997497558594,219.3624725341797,302.6547546386719,89.1995620727539,102.46014404296875,626.9321899414062,41.03654098510742
2025-08-08,178.5150604248047,98.2146224975586,74.43895721435547,52.46460723876953,40.2676887512207,62.05364990234375,205.82000732421875,182.6696319580078,228.65420532226562,300.23675537109375,90.2775650024414,103.06624603271484,631.82080078125,41.03654098510742
2025-08-11,179.98333740234375,98.2341079711914,74.69986724853516,51.98801040649414,39.77532196044922,62.801856994628906,203.3800048828125,182.0297393798828,226.74781799316406,299.16534423828125,89.9051513671875,103.26496124267578,630.5713500976562,41.07579040527344
2025-08-12,181.80401611328125,98.39006805419922,75.09607696533203,52.036643981933594,39.75601577758789,62.57164764404297,205.8000030517578,183.1295623779297,229.21310424804688,296.4918212890625,91.5025634765625,102.95694732666016,637.2844848632812,41.213172912597656
2025-08-13,183.07655334472656,99.97888946533203,75.38599395751953,52.1047248840332,39.77532196044922,62.964927673339844,206.77999877929688,181.55982971191406,232.88612365722656,299.8632507324219,92.29635620117188,100.3437728881836,639.4659423828125,41.32110595703125
2025-08-14,184.62315368652344,100.38827514648438,75.58892822265625,52.38679504394531,39.727054595947266,63.83784484863281,199.4600067138672,181.98974609375,232.33717346191406,303.6770324707031,91.1987533569336,100.20466613769531,639.5254516601562,41.2033576965332
2025-08-15,184.51548767089844,99.76444244384766,75.83052062988281,52.24089813232422,39.804283142089844,63.2569465637207,195.60000610351562,180.42001342773438,231.1494140625,303.6573486328125,89.3738021850586,99.59217834472656,638.0281372070312,41.18373489379883
2025-08-18,184.42739868164062,99.50127410888672,75.88850402832031,51.81293487548828,39.698089599609375,62.70232009887695,197.6999969482422,181.979736328125,230.45074462890625,303.4312744140625,91.28754425048828,100.28932189941406,637.8892822265625,41.173919677734375
2025-08-19,185.03427124023438,99.12112426757812,75.92715454101562,51.75457763671875,39.253997802734375,63.655887603759766,193.05999755859375,175.61080932617188,230.1213836669922,305.6231994628906,89.69932556152344,100.87691497802734,634.4286499023438,41.14448165893555
2025-08-20,185.34751892089844,99.6572265625,76.06243896484375,52.0755500793457,39.67878341674805,64.82353210449219,190.42999267578125,175.370849609375,225.5800323486328,307.73651123046875,88.29854583740234,102.15170288085938,632.742919921875,41.24260711669922
2025-08-21,185.40625,99.86192321777344,76.05278015136719,52.80503463745117,40.48973083496094,64.9013671875,190.10000610351562,174.95091247558594,224.47213745117188,307.8741760253906,87.36141204833984,97.56049346923828,630.2044677734375,41.448673248291016
2025-08-22,186.62002563476562,100.28105163574219,77.0191421508789,53.7679557800293,41.58066177368164,64.54135131835938,196.52000427246094,177.96043395996094,227.3267059326172,308.7096252441406,87.18384552001953,96.43510437011719,639.8823852539062,41.83136749267578
2025-08-25,184.88743591308594,99.69621276855469,76.85486602783203,54.42935562133789,41.54204177856445,64.22998046875,194.8699951171875,179.78012084960938,226.7278594970703,308.09039306640625,84.64862823486328,95.6781997680664,637.0662231445312,41.566429138183594
